,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread
1303987421323829248,Thu Sep 10 09:23:22 +0000 2020,1303987421323829248,1303987421323829248,@indika27 අපි සැපට හුකන්න යන්නෙ කියල සද්ද නොකර හයියෙන් කියන්නෙ,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3039311430041518e+18,1303931143004151810,150624162.0,150624162,indika27,1205386025746358274,1205386025746358274,,,,,False,0,1,1,0,1303931143004151810,1303931143004151810,False,False,si,,,,,,,,,
1384378883827388416,Tue Apr 20 05:30:21 +0000 2021,1384378883827388416,1384378883827388416,@lllochana බැල්ලියොන්ට හරියන්නේ බල්ලෝ ඇයි නරියෙක් හොයනවැයි😂😂😂😂😂😂,False,"[11, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lllochana', 'name': 'P A H A N', 'id': 1205386025746358274, 'id_str': '1205386025746358274', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3843777095606968e+18,1384377709560696835,1.2053860257463583e+18,1205386025746358274,lllochana,1110203643695939590,1110203643695939590,,,,,False,0,0,1,0,1384374124340908032,1384374124340908032,False,False,si,,,,,,,,,
1363982328817737734,Mon Feb 22 22:41:43 +0000 2021,1363982328817737734,1363982328817737734,@Vagera7 හුකන්න ආසද,False,"[9, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Vagera7', 'name': 'වජිරා ජයන්ති සහ වර්සිචාර', 'id': 1352739105482956800, 'id_str': '1352739105482956800', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.361396276445786e+18,1361396276445786120,1.3527391054829568e+18,1352739105482956800,Vagera7,1314199386813915140,1314199386813915140,,,,,False,0,0,0,0,1361396276445786120,1361396276445786120,False,False,si,,,,,,,,,
948873932207112192,Thu Jan 04 11:09:09 +0000 2018,948873932207112192,948873932207112192,"අමුතු සිංහල බස හැසිරවීම ඇතැමුන්ට ඇලජික් වී ඇති සෙයක් පෙනේ...

යකෝ ඒක ඒ මනුස්සයන්ගේ කැමැත්ත. අයින් වෙලා ගියා නම් ඉවරනේ. 😆😆😆",False,"[0, 122]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,199129412,199129412,,,,,False,3,34,4,1,948873932207112192,948873932207112192,False,False,si,,,,,,,,,
1268643661908185094,Thu Jun 04 20:39:53 +0000 2020,1268643661908185094,1268643661908185094,@subhaashan @Dr_Alien_ @DarshanaKande @Us3rchang3d @anushaka_____ @Heshan47010768 @ImrazAJ @NiMsArA_ මේ වගේ පකයන්ව හුකෝලා අතාරින්න ඕනා බල්ලන්ට හුකන්න,False,"[101, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'subhaashan', 'name': '𝓢𝓾𝓫𝓱𝓪𝓼𝓱', 'id': 1510693087, 'id_str': '1510693087', 'indices': [0, 11]}, {'screen_name': 'Dr_Alien_', 'name': 'Alien🌻', 'id': 874190738455752704, 'id_str': '874190738455752704', 'indices': [12, 22]}, {'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [23, 37]}, {'screen_name': 'Us3rchang3d', 'name': 'බබා පප්පා ⚔️🇱🇰', 'id': 563527911, 'id_str': '563527911', 'indices': [38, 50]}, {'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [51, 65]}, {'screen_name': 'ImrazAJ', 'name': 'Imraz Azeez 🇱🇰', 'id': 3033137011, 'id_str': '3033137011', 'indices': [82, 90]}, {'screen_name': 'NiMsArA_', 'name': 'Diddy', 'id': 1120211971406802944, 'id_str': '1120211971406802944', 'indices': [91, 100]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2686417207801733e+18,1268641720780173314,1510693087.0,1510693087,subhaashan,1196374198408450048,1196374198408450048,,,,,False,0,2,1,0,1268636125096062976,1268636125096062976,False,False,si,,,,,,,,,
1285550117643157505,Tue Jul 21 12:20:07 +0000 2020,1285550117643157505,1285550117643157505,"කාශ්‍යප රජතුමා සීගිරිය හදලා නයිට් ක්ලබ් එකක් කලා වෙන්න බැරි ද 🤔

නැත්නම් ගෑණු නිරුවතින් ගලේ අඳියි ද 🤔

මොනව උනත් ඉතිහාසය හොයලා බලලා ගල පෙරලලා දාන්න ඕනේ 🤔",False,"[0, 153]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1095596432520691712,1095596432520691712,,,,,False,15,190,32,1,1285550117643157505,1285550117643157505,False,False,si,,,,,,,,,
1195952530473177093,Sun Nov 17 06:31:17 +0000 2019,1195952530473177093,1195952530473177093,@MangalaLK Fuck you පොන්න හුකන්න,False,"[11, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1959363625636823e+18,1195936362563682304,3032260688.0,3032260688,MangalaLK,1130609238055632896,1130609238055632896,,,,,False,0,0,0,0,1195936362563682304,1195936362563682304,False,False,si,,,,,,,,,
1066217099104870401,Sat Nov 24 06:29:00 +0000 2018,1066217099104870401,1066217099104870401,කිසිවෙකු බදින්න සොයාගන්නට බැරි වූ ඔබේ යුවතියට හුකන්න අපි සූදානම්..වහාම අමතන්න.. පසුවට පසුතැවිලි වන්නට එපා. පාලන කම සහිත විශ්වාසදායී ආරක්ශිත හුකාගැනීමට ඔබත් පිවිසෙන්න. වහාම ඩී එම් කරන්න. #මංගලයෝජනා,False,"[0, 196]","{'hashtags': [{'text': 'මංගලයෝජනා', 'indices': [186, 196]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,150624162,150624162,,,,,False,0,10,0,0,1066217099104870401,1066217099104870401,False,False,si,,,,,,,,,
960357997280075776,Mon Feb 05 03:42:43 +0000 2018,960357997280075776,960357997280075776,@anuwa01 අර ඩෙටෝල් එක උඹම බීවනං හරි ගහන්න කලින්. ශුක්‍රාණුවෙ ඉඳං පිරිසිදු වෙයිනෙ බං. උඹටත් හොඳයි. ගෑණිටත් හොඳයි. හම්බෙන ළමයටත් හොඳයි. 😁 උඹලෑ මහ එකාට තමා පොවන්න තිබ්බෙ. ඒකට දැං පරක්කු වැඩියි. 😟 එදා එහෙම කරානං තෝ වගේ විශබීජයක් බිහිනොවෙන්න තිබ්බ 😸,False,"[0, 244]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,7.071029860493476e+17,707102986049347584,anuwa01,733962612908511232,733962612908511232,,,,,False,0,2,1,0,960357997280075776,960357997280075776,False,False,si,,,,,,,,,
1159893570578309120,Fri Aug 09 18:25:51 +0000 2019,1159893570578309120,1159893570578309120,@mawbimaonline මයිත්‍රීගෙ අම්මට හුකන්න හිතෙන රටක්,False,"[15, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mawbimaonline', 'name': 'Mawbima', 'id': 3022042728, 'id_str': '3022042728', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1593552851919667e+18,1159355285191966720,3022042728.0,3022042728,mawbimaonline,3016122565,3016122565,,,,,False,0,0,0,0,1159355285191966720,1159355285191966720,False,False,si,,,,,,,,,
1000472890565955589,Sat May 26 20:24:59 +0000 2018,1000472890565955589,1000472890565955589,හයියෙන් හුකන්න මල්ලී-Mature Sri Lanka lady hard fucked by her hubby’s friend video leaked,False,"[0, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://hornyagent.net"" rel=""nofollow"">hukanawa.com</a>",,,,,,996787115072610305,996787115072610305,,,,,False,0,0,0,0,1000472890565955589,1000472890565955589,False,False,en,,,,,,,,,
1191877985864949760,Wed Nov 06 00:40:30 +0000 2019,1191877985864949760,1191877985864949760,"@SandunR_ යකෝ චාන්ස් එක. ගියොත් වචනයක් ආවොත් අලියෙක් කියල දීපං උත්තරේ ""හුකන්න තමයි නංගි මේ උත්සාහය"" කියල. හරිගියොත් ගොඩ, වැරදුනොත් ජෝක් එකක් 🤣",False,"[10, 142]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SandunR_', 'name': 'ට්විටර් පරුමක', 'id': 960437947, 'id_str': '960437947', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1917711251281674e+18,1191771125128167424,960437947.0,960437947,SandunR_,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,6,2,0,1191771125128167424,1191771125128167424,False,False,si,,,,,,,,,
1191771125128167424,Tue Nov 05 17:35:52 +0000 2019,1191771125128167424,1191771125128167424,හායි කියන්න කිව්වම අපිට එන මැසේජ් 🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/AsXQmy6t42,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1191771122234052613, 'id_str': '1191771122234052613', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'url': 'https://t.co/AsXQmy6t42', 'display_url': 'pic.twitter.com/AsXQmy6t42', 'expanded_url': 'https://twitter.com/SandunR_/status/1191771125128167424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 312, 'focus_rects': [{'x': 0, 'y': 0, 'h': 312, 'w': 557}, {'x': 0, 'y': 0, 'h': 312, 'w': 312}, {'x': 0, 'y': 0, 'h': 312, 'w': 274}, {'x': 11, 'y': 0, 'h': 312, 'w': 156}, {'x': 0, 'y': 0, 'h': 312, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 295, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 312, 'resize': 'fit'}, 'large': {'w': 720, 'h': 312, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,960437947,960437947,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,18,1,0,1191771125128167424,1191771125128167424,False,False,si,,,,,False,True,"{'media': [{'id': 1191771122234052613, 'id_str': '1191771122234052613', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'url': 'https://t.co/AsXQmy6t42', 'display_url': 'pic.twitter.com/AsXQmy6t42', 'expanded_url': 'https://twitter.com/SandunR_/status/1191771125128167424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 312, 'focus_rects': [{'x': 0, 'y': 0, 'h': 312, 'w': 557}, {'x': 0, 'y': 0, 'h': 312, 'w': 312}, {'x': 0, 'y': 0, 'h': 312, 'w': 274}, {'x': 11, 'y': 0, 'h': 312, 'w': 156}, {'x': 0, 'y': 0, 'h': 312, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 295, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 312, 'resize': 'fit'}, 'large': {'w': 720, 'h': 312, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1191771122234052613', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 238, 'green': 229, 'blue': 222}, 'percentage': 98.18}, {'rgb': {'red': 238, 'green': 198, 'blue': 129}, 'percentage': 0.61}, {'rgb': {'red': 142, 'green': 142, 'blue': 142}, 'percentage': 0.58}, {'rgb': {'red': 223, 'green': 191, 'blue': 77}, 'percentage': 0.28}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1124202433771724800,Fri May 03 06:42:01 +0000 2019,1124202433771724800,1124202433771724800,"@Revsirinanda There’s nothing called සිංහල රට (Sinhala country). #SriLanka is a country, where majority of the people speak Sinhala.",False,"[14, 132]","{'hashtags': [{'text': 'SriLanka', 'indices': [65, 74]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Revsirinanda', 'name': 'VEN.SIRINANDA THERO.', 'id': 2590801622, 'id_str': '2590801622', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1241440994627461e+18,1124144099462746112,2590801622.0,2590801622,Revsirinanda,82419215,82419215,,,,,False,2,24,47,26,1124144099462746112,1124144099462746112,False,False,en,,,,,,,,,
1122057598998421506,Sat Apr 27 08:39:13 +0000 2019,1122057598998421506,1122057598998421506,@LankadeepaNews මුගේ අම්මට හුකන්න..ජාතිය පාවා දෙන කැරි පොන්නයා,False,"[16, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LankadeepaNews', 'name': 'Lankadeepa', 'id': 366526379, 'id_str': '366526379', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.121767645651411e+18,1121767645651410946,366526379.0,366526379,LankadeepaNews,200401964,200401964,,,,,False,0,0,0,0,1121767645651410946,1121767645651410946,False,False,si,,,,,,,,,
1069818362543394818,Tue Dec 04 04:59:08 +0000 2018,1069818362543394818,1069818362543394818,"""අද ඉදන් අපි අමාත්‍යංශවල වැඩ කරනවා"" - රාජිත https://t.co/Umb95aTB1B",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Umb95aTB1B', 'expanded_url': 'https://ift.tt/2APkHqP', 'display_url': 'ift.tt/2APkHqP', 'indices': [44, 67]}]}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,944981419897638912,944981419897638912,,,,,False,0,0,1,0,1069818362543394818,1069818362543394818,False,False,si,,,,,False,True,,,
1315288016789942273,Sun Oct 11 13:47:54 +0000 2020,1315288016789942273,1315288016789942273,Come hangout with me &gt; බිගෝ එකේ මහ එකා වර මෙහෙට බොගේ අම්මට හුකන්න 🤨🤨🤨👈 on #BIGOLIVE https://t.co/fhZ3zOZ28t https://t.co/6PoBydgtLx,False,"[0, 110]","{'hashtags': [{'text': 'BIGOLIVE', 'indices': [77, 86]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fhZ3zOZ28t', 'expanded_url': 'http://www.bigo.tv/sid/2449531269_1602424074_ecifdfhid_387535824?c=3&p=1&t=0&b=378225654', 'display_url': 'bigo.tv/sid/2449531269…', 'indices': [87, 110]}], 'media': [{'id': 1315288014365626379, 'id_str': '1315288014365626379', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'url': 'https://t.co/6PoBydgtLx', 'display_url': 'pic.twitter.com/6PoBydgtLx', 'expanded_url': 'https://twitter.com/spenderlvl37kwa/status/1315288016789942273/photo/1', 'type': 'photo', 'original_info': {'width': 748, 'height': 748, 'focus_rects': [{'x': 0, 'y': 183, 'h': 419, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 656}, {'x': 18, 'y': 0, 'h': 748, 'w': 374}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}]}, 'sizes': {'medium': {'w': 748, 'h': 748, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 748, 'h': 748, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://www.bigo.tv"" rel=""nofollow"">BIGO LIVE</a>",,,,,,1315113105412685824,1315113105412685824,,,,,False,0,0,0,0,1315288016789942273,1315288016789942273,False,False,si,,,,,False,True,"{'media': [{'id': 1315288014365626379, 'id_str': '1315288014365626379', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'url': 'https://t.co/6PoBydgtLx', 'display_url': 'pic.twitter.com/6PoBydgtLx', 'expanded_url': 'https://twitter.com/spenderlvl37kwa/status/1315288016789942273/photo/1', 'type': 'photo', 'original_info': {'width': 748, 'height': 748, 'focus_rects': [{'x': 0, 'y': 183, 'h': 419, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 656}, {'x': 18, 'y': 0, 'h': 748, 'w': 374}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}]}, 'sizes': {'medium': {'w': 748, 'h': 748, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 748, 'h': 748, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1315288014365626379', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 219, 'green': 200, 'blue': 175}, 'percentage': 48.15}, {'rgb': {'red': 10, 'green': 24, 'blue': 18}, 'percentage': 18.51}, {'rgb': {'red': 183, 'green': 140, 'blue': 90}, 'percentage': 11.69}, {'rgb': {'red': 5, 'green': 31, 'blue': 60}, 'percentage': 11.25}, {'rgb': {'red': 211, 'green': 230, 'blue': 233}, 'percentage': 3.0}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,
1314170651150700545,Thu Oct 08 11:47:54 +0000 2020,1314170651150700545,1314170651150700545,SRI LANKAN POV FUCK (සිංහල)අමාරුවෙන් හොරෙන් හුකන්න ආවමත් නිදිනේ.ඇරියා රිදෙන්නම https://t.co/MqJ7vffsOv,False,"[0, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MqJ7vffsOv', 'expanded_url': 'https://www.pornhub.com/view_video.php?viewkey=ph5f4911834d3f6', 'display_url': 'pornhub.com/view_video.php…', 'indices': [79, 102]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1153909522819235840,1153909522819235840,,,,,False,0,0,0,0,1314170651150700545,1314170651150700545,False,False,si,,,,,False,True,,,
1112405730491981824,Sun Mar 31 17:26:08 +0000 2019,1112405730491981824,1112405730491981824,"ගමේ රදා ගෑනියෙකුයි ගොයිගම මිනිහෙකුයි බැඳල.. පවුල් ආරවුල් වෙල
ඒ ගෑනි මිනිහට ගහල..
වටේ මිනිහගෙ නෑයො ඌ ෆෝම් කරනෝ තෝ ගෑනියෙක්ගෙන් ගුටිකෑව ඒ මදිවට රදවෙක්ගෙන්, තූ නොදකින් කිය කිය..

හුකන්න රදා හොඳයි ගුටිකන්න රදා අවුල්.. උගෙ අප්පගෙ ගැමියො මුන්නම්..",False,"[0, 241]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,30,1,0,1112405730491981824,1112405730491981824,False,False,si,,,,,,,,,
1267795326297128963,Tue Jun 02 12:28:54 +0000 2020,1267795326297128963,1267795326297128963,"@irajonline @amilaik @NoizeNews @AzzamAmeen @Sesiri කැරි වේසිගෙ පුතා ලංකාවේ ජාතිවාදය අවුස්සපු හුකන්න තොට මේ ගැන
කාතා කරන්න කිසිම අයිතියක් නෑ",False,"[52, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [12, 20]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [21, 31]}, {'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [32, 43]}, {'screen_name': 'Sesiri', 'name': 'Sesiri Pathirane', 'id': 18423283, 'id_str': '18423283', 'indices': [44, 51]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.267710202649903e+18,1267710202649903109,124982587.0,124982587,irajonline,1012589160,1012589160,,,,,False,0,3,0,0,1267710202649903109,1267710202649903109,False,False,si,,,,,,,,,
1197965904123846661,Fri Nov 22 19:51:43 +0000 2019,1197965904123846661,1197965904123846661,"සමහර මිනිස්සුන්ට විසේසයෙන් ස්ත්‍රී ලිංග ප්‍රාර්ශ්වයන්ට  ඉක්මනින් හිතවත් උනාම උන් අපිව දානව කැටගරි කීපයකට

කපටියෙක්
මෝඩයෙක්
අසහනකාරයෙක්
රවට්ටලා හුකන්න බලන් ඉන්න එකෙක් 

ඔය එව්වගෙන් ටිකක් 😹",False,"[0, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,894605555251073027,894605555251073027,,,,,False,0,3,1,0,1197965904123846661,1197965904123846661,False,False,si,,,,,,,,,
1360833665857560577,Sun Feb 14 06:10:03 +0000 2021,1360833665857560577,1360833665857560577,@baba_sau කිම්බ අද ඉරා ගනින් අපිටත් බලන්න හොදේ..,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3608329217502822e+18,1360832921750282241,1.331292327558611e+18,1331292327558610950,baba_sau,1349340009069899776,1349340009069899776,,,,,False,0,1,2,0,1360832921750282241,1360832921750282241,False,False,si,,,,,,,,,
1053951183604264960,Sun Oct 21 10:08:38 +0000 2018,1053951183604264960,1053951183604264960,මම මේ හු*න ජීවිතයට වෛර කරනවා 😂🙌,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,135779262,135779262,,,,,False,1,31,3,2,1053951183604264960,1053951183604264960,False,False,si,,,,,,,,,"{'id': 1053951183604264960, 'id_str': '1053951183604264960'}"
1135869688380968960,Tue Jun 04 11:23:31 +0000 2019,1135869688380968960,1135869688380968960,@RusselArnold69 කුසල් මෙන්ඩිස්ට අම්මා එන්න කියලා 😒ඒකයි ගියේ,False,"[16, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RusselArnold69', 'name': 'Russel Arnold', 'id': 456593827, 'id_str': '456593827', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1358694148788265e+18,1135869414878826496,456593827.0,456593827,RusselArnold69,3011316871,3011316871,,,,,False,0,1,2,0,1135869414878826496,1135869414878826496,False,False,si,,,,,,,,,
1371680236979519488,Tue Mar 16 04:30:27 +0000 2021,1371680236979519488,1371680236979519488,@MDDanushkakuma1 @Geeth__R මම අහන්න ඉස්සර උඹ අහල වරෙන් පකයා වල් ඌරෙක් වගේ පය්ය්ක් කොහොමද ආවේ කියලා අගපං අම්මා කියයි ඌරැ තාත්තේක් හුකපු හින්දා කියලා 😂 තෝගෙ ඌරැ පය්ය තියන් අගලක්වත් ඇතුළට යවන්න පුලුවන්නම් ලොකු දෙයක් වේසියේ මුලින්ම වල් ඌරැ තොප්පිය කපන් 😂 ඉට පස්සෙ ඌරැ තෙල් දාලා හුකන එක ගෙන කියවමු 😘,False,"[27, 294]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MDDanushkakuma1', 'name': 'M.D.Danushka kumara Perera', 'id': 1359619092492267521, 'id_str': '1359619092492267521', 'indices': [0, 16]}, {'screen_name': 'Geeth__R', 'name': '🔱AZI 😌☁️🇱🇰', 'id': 949549091905826816, 'id_str': '949549091905826816', 'indices': [17, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3715606910234255e+18,1371560691023425541,1.3596190924922675e+18,1359619092492267521,MDDanushkakuma1,1467472404,1467472404,,,,,False,0,1,1,0,1371318928924901376,1371318928924901376,False,False,si,,,,,,,,,
