,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,self_thread,extended_entities
1389047456390733827,Mon May 03 02:41:35 +0000 2021,1389047456390733827,1389047456390733827,ම්ම්ම්ම් ඒ දැණුම...,False,"[0, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2369956382,2369956382,,,,,True,1.3888165546204529e+18,1388816554620452868,"{'url': 'https://t.co/ShgXJxrwsw', 'expanded': 'https://twitter.com/proud_Buddhist1/status/1388816554620452868', 'display': 'twitter.com/proud_Buddhist…'}",0,6,4,0,1389047456390733827,1389047456390733827,False,False,si,,,,,,
1388804422055075840,Sun May 02 10:35:51 +0000 2021,1388804422055075840,1388804422055075840,මුස්ලිම් පවුලක් ඇඳුම් මිලදී ගැනීමට රෙදිපිළි සාප්පුවකට ගියා. එහි හිමිකරු සිංහල ව්‍යාපාරිකයෙක්. ඔවුන් එහි සිටින විට උපවාසය අතහරින මග්රිබ් නැමදුමට කැඳවීමේ වෙලාව පැමිණි නිසා ඔවුන් එම වෙලඳසැලෙන් උපවාසය අත්හැරීමට වතුර ටිකක් ඉල්ලුවා. එවිට එම ව්‍යාපාර හිමිකරු ප්‍රතිචාර දැක්වුයේ 👇 https://t.co/aYJgy9mlDq,False,"[0, 272]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388804406947160068, 'id_str': '1388804406947160068', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/E0YGP_qVIAQ6lon.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0YGP_qVIAQ6lon.jpg', 'url': 'https://t.co/aYJgy9mlDq', 'display_url': 'pic.twitter.com/aYJgy9mlDq', 'expanded_url': 'https://twitter.com/iam_Rizwan_/status/1388804422055075840/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 949, 'focus_rects': [{'x': 0, 'y': 249, 'h': 403, 'w': 720}, {'x': 0, 'y': 90, 'h': 720, 'w': 720}, {'x': 0, 'y': 40, 'h': 821, 'w': 720}, {'x': 245, 'y': 0, 'h': 949, 'w': 475}, {'x': 0, 'y': 0, 'h': 949, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 949, 'resize': 'fit'}, 'large': {'w': 720, 'h': 949, 'resize': 'fit'}, 'small': {'w': 516, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2619454188,2619454188,,,,,False,,,,58,516,23,8,1388804422055075840,1388804422055075840,False,False,si,,False,True,,"{'id': 1388804422055075840, 'id_str': '1388804422055075840'}","{'media': [{'id': 1388804406947160068, 'id_str': '1388804406947160068', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/E0YGP_qVIAQ6lon.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0YGP_qVIAQ6lon.jpg', 'url': 'https://t.co/aYJgy9mlDq', 'display_url': 'pic.twitter.com/aYJgy9mlDq', 'expanded_url': 'https://twitter.com/iam_Rizwan_/status/1388804422055075840/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 949, 'focus_rects': [{'x': 0, 'y': 249, 'h': 403, 'w': 720}, {'x': 0, 'y': 90, 'h': 720, 'w': 720}, {'x': 0, 'y': 40, 'h': 821, 'w': 720}, {'x': 245, 'y': 0, 'h': 949, 'w': 475}, {'x': 0, 'y': 0, 'h': 949, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 949, 'resize': 'fit'}, 'large': {'w': 720, 'h': 949, 'resize': 'fit'}, 'small': {'w': 516, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1388804406947160068', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 188, 'green': 176, 'blue': 167}, 'percentage': 22.9}, {'rgb': {'red': 56, 'green': 43, 'blue': 40}, 'percentage': 22.25}, {'rgb': {'red': 143, 'green': 105, 'blue': 68}, 'percentage': 16.66}, {'rgb': {'red': 185, 'green': 34, 'blue': 45}, 'percentage': 4.78}, {'rgb': {'red': 116, 'green': 47, 'blue': 45}, 'percentage': 4.19}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1389798385515786241,Wed May 05 04:25:30 +0000 2021,1389798385515786241,1389798385515786241,@Its_DHD සුපිරි නේ😌,False,"[9, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Its_DHD', 'name': 'Madhushanka😎', 'id': 1920039648, 'id_str': '1920039648', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3896116254690058e+18,1389611625469005829,1920039648.0,1920039648,Its_DHD,890915082456023040,890915082456023040,,,,,False,,,,0,0,1,0,1389611625469005829,1389611625469005829,False,False,si,,,,,,
1388370783366303744,Sat May 01 05:52:44 +0000 2021,1388370783366303744,1388370783366303744,"@TomesReader This is a fantastic piece of literature ,
සුපිරි 👍",False,"[13, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TomesReader', 'name': 'Tomes Reader', 'id': 1049969309580181504, 'id_str': '1049969309580181504', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3883673558147113e+18,1388367355814711298,1.0499693095801815e+18,1049969309580181504,TomesReader,1119987978351333384,1119987978351333384,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,3,1,0,1388367355814711298,1388367355814711298,False,False,en,,,,,,
1388166138245181449,Fri Apr 30 16:19:32 +0000 2021,1388166138245181449,1388166138245181449,ඌ සුපිරි ටෙස්ට් වලට ♥️,False,"[0, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,432130044,432130044,,,,,True,1.3881585542767206e+18,1388158554276720640,"{'url': 'https://t.co/jVGkSjnGIV', 'expanded': 'https://twitter.com/imNaviya/status/1388158554276720640', 'display': 'twitter.com/imNaviya/statu…'}",0,2,1,0,1388166138245181449,1388166138245181449,False,False,si,,,,,,
1388503032216780802,Sat May 01 14:38:14 +0000 2021,1388503032216780802,1388503032216780802,"අරූගේ පයිල් මයියවල් තියෙන ෆොටෝ ටික Gillette නැත්තම් Bic කම්පැනි වලට දුන්නා නම් හොද මාකටින් එකක් කරන්ඩ පුලුවන් Razors වලට 😂🌺

#Twitter_වනචරයෝ",False,"[0, 140]","{'hashtags': [{'text': 'Twitter_වනචරයෝ', 'indices': [125, 140]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2613916794,2613916794,,,,,False,,,,2,11,2,1,1388503032216780802,1388503032216780802,False,False,si,,,,,,
1387978451789836288,Fri Apr 30 03:53:44 +0000 2021,1387978451789836288,1387978451789836288,@optimuspnj සුපිරි කතාව 🔥✌,False,"[12, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'optimuspnj', 'name': 'Prabhash Jayaweera', 'id': 178606641, 'id_str': '178606641', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3879782015660483e+18,1387978201566048262,178606641.0,178606641,optimuspnj,914051095558631424,914051095558631424,,,,,False,,,,0,2,1,0,1387977843699642371,1387977843699642371,False,False,si,,,,,,
1387673272674701316,Thu Apr 29 07:41:04 +0000 2021,1387673272674701316,1387673272674701316,@sunandadesh අන්කල් සම්බ කන සුපිරි පැලන්තියෙ එවුන් 3% ලු ඉන්නෙ. එක එක brands වලින් එන ගනන් වැඩි එකක් අරන් පොටො ගැහුවම සම්බා ගාන වැඩියි කියල අන්කල්ලගෙ බොරු ගුලි ගිලින එවුන් දැන් ඊටත් වඩා අඩුයි. අපිනම් සතොසෙන් අඩු හාල් අරන් කනව. වැඩියෙන් මහන්සි වෙල වැඩි ගානක් අතට ආපු දවසට බාස්මති කනව,False,"[13, 282]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunandadesh', 'name': 'sunanda deshapriya', 'id': 27633152, 'id_str': '27633152', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.387351137167229e+18,1387351137167228928,27633152.0,27633152,sunandadesh,516845019,516845019,,,,,False,,,,0,1,0,0,1387351137167228928,1387351137167228928,False,False,si,,,,,,
1387761968753356803,Thu Apr 29 13:33:31 +0000 2021,1387761968753356803,1387761968753356803,@rashmi_jay Ado.සුපිරි,False,"[12, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rashmi_jay', 'name': 'දයාවතී', 'id': 1120181760497803264, 'id_str': '1120181760497803264', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3876879952690258e+18,1387687995269025800,1.1201817604978033e+18,1120181760497803264,rashmi_jay,1364561890014162946,1364561890014162946,,,,,False,,,,0,1,0,0,1387687995269025800,1387687995269025800,False,False,si,,,,,,
1388699713533140995,Sun May 02 03:39:47 +0000 2021,1388699713533140995,1388699713533140995,@malinduaxwell දැන් බලන්න යන්නෙ ❤️,False,"[15, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MalinduAxwell', 'name': 'ﾑﾒW乇ﾚﾚ', 'id': 3238726992, 'id_str': '3238726992', 'indices': [0, 14]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.388699367708799e+18,1388699367708798978,3238726992.0,3238726992,MalinduAxwell,1120541378012905474,1120541378012905474,,,,,False,,,,0,1,1,0,1388699367708798978,1388699367708798978,False,False,si,,,,,,
1389494522485248000,Tue May 04 08:18:04 +0000 2021,1389494522485248000,1389494522485248000,පොද වැස්සකදී මේ වගේ තැනක ඉඳන් තේ එකක් බොනවා කියන්නේ ☕️❤️🙏 #NaturePhotography #NaturalBeauty #naturalist #beauty #beautiful #travelphotography #travelblogger #traveling https://t.co/l96VF0Re0R,False,"[0, 167]","{'hashtags': [{'text': 'NaturePhotography', 'indices': [58, 76]}, {'text': 'NaturalBeauty', 'indices': [77, 91]}, {'text': 'naturalist', 'indices': [92, 103]}, {'text': 'beauty', 'indices': [104, 111]}, {'text': 'beautiful', 'indices': [112, 122]}, {'text': 'travelphotography', 'indices': [123, 141]}, {'text': 'travelblogger', 'indices': [142, 156]}, {'text': 'traveling', 'indices': [157, 167]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1389494512997658624, 'id_str': '1389494512997658624', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/E0h55dCUcAAUHY-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0h55dCUcAAUHY-.jpg', 'url': 'https://t.co/l96VF0Re0R', 'display_url': 'pic.twitter.com/l96VF0Re0R', 'expanded_url': 'https://twitter.com/AshWarunasuriya/status/1389494522485248000/photo/1', 'type': 'photo', 'original_info': {'width': 780, 'height': 960, 'focus_rects': [{'x': 0, 'y': 286, 'h': 437, 'w': 780}, {'x': 0, 'y': 114, 'h': 780, 'w': 780}, {'x': 0, 'y': 60, 'h': 889, 'w': 780}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 780}]}, 'sizes': {'small': {'w': 553, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 780, 'h': 960, 'resize': 'fit'}, 'large': {'w': 780, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 427, 'y': 317, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}, 'medium': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}, 'large': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3185439146,3185439146,,,,,False,,,,0,45,9,0,1389494522485248000,1389494522485248000,False,False,si,,False,True,,,"{'media': [{'id': 1389494512997658624, 'id_str': '1389494512997658624', 'indices': [168, 191], 'media_url': 'http://pbs.twimg.com/media/E0h55dCUcAAUHY-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0h55dCUcAAUHY-.jpg', 'url': 'https://t.co/l96VF0Re0R', 'display_url': 'pic.twitter.com/l96VF0Re0R', 'expanded_url': 'https://twitter.com/AshWarunasuriya/status/1389494522485248000/photo/1', 'type': 'photo', 'original_info': {'width': 780, 'height': 960, 'focus_rects': [{'x': 0, 'y': 286, 'h': 437, 'w': 780}, {'x': 0, 'y': 114, 'h': 780, 'w': 780}, {'x': 0, 'y': 60, 'h': 889, 'w': 780}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 780}]}, 'sizes': {'small': {'w': 553, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 780, 'h': 960, 'resize': 'fit'}, 'large': {'w': 780, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 427, 'y': 317, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}, 'medium': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}, 'large': {'faces': [{'x': 603, 'y': 448, 'h': 48, 'w': 48}]}}, 'media_key': '3_1389494512997658624', 'ext_media_color': {'palette': [{'rgb': {'red': 73, 'green': 89, 'blue': 68}, 'percentage': 39.64}, {'rgb': {'red': 140, 'green': 147, 'blue': 133}, 'percentage': 24.68}, {'rgb': {'red': 75, 'green': 75, 'blue': 70}, 'percentage': 22.62}, {'rgb': {'red': 100, 'green': 136, 'blue': 93}, 'percentage': 5.5}, {'rgb': {'red': 216, 'green': 222, 'blue': 221}, 'percentage': 3.25}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1387299828464377867,Wed Apr 28 06:57:08 +0000 2021,1387299828464377867,1387299828464377867,@BANGTANSRILANKA @BTS_twt Nice!   සුපිරි තරු කන්ඩායම 💜✨💥🧨,False,"[26, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BANGTANSRILANKA', 'name': 'Bangtan Sri Lanka ᴮᴱ 🇱🇰( 스리랑카 아미 )', 'id': 960123421152763905, 'id_str': '960123421152763905', 'indices': [0, 16]}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [17, 25]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38729665385864e+18,1387296653858639872,9.601234211527639e+17,960123421152763905,BANGTANSRILANKA,38395586,38395586,,,,,False,,,,0,0,3,0,1387296642760544257,1387296642760544257,False,False,si,,,,,,
1389633242584608774,Tue May 04 17:29:17 +0000 2021,1389633242584608774,1389633242584608774,@DilzaD__ සුපිරි 😍,False,"[10, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DilzaD__', 'name': 'Dinah🌼❄️', 'id': 1185454510321393664, 'id_str': '1185454510321393664', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.389585441326723e+18,1389585441326723073,1.1854545103213937e+18,1185454510321393664,DilzaD__,1363925964367880194,1363925964367880194,,,,,False,,,,0,1,1,0,1389585441326723073,1389585441326723073,False,False,si,,,,,,
1389433723972571140,Tue May 04 04:16:28 +0000 2021,1389433723972571140,1389433723972571140,@OvinKaushalya96 තව සුපිරි 4ටො ටිකක් වැටුනම් හරී !!,False,"[17, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OvinKaushalya96', 'name': 'රෝමියෝ ✨', 'id': 1295257182850527232, 'id_str': '1295257182850527232', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3894334309206835e+18,1389433430920683520,1.2952571828505272e+18,1295257182850527232,OvinKaushalya96,1245575056001884162,1245575056001884162,,,,,False,,,,0,1,1,0,1389430829764341762,1389430829764341762,False,False,si,,,,,,
1388704569945776130,Sun May 02 03:59:05 +0000 2021,1388704569945776130,1388704569945776130,@SankaOnline සුපිරි ❤️,False,"[13, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SankaOnline', 'name': 'Sanka', 'id': 1120541378012905474, 'id_str': '1120541378012905474', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.388699713533141e+18,1388699713533140995,1.1205413780129055e+18,1120541378012905474,SankaOnline,3238726992,3238726992,,,,,False,,,,0,1,0,0,1388699367708798978,1388699367708798978,False,False,si,,,,,,
1389202062940901377,Mon May 03 12:55:56 +0000 2021,1389202062940901377,1389202062940901377,"@Malith_S_Hapu නැ, ඉන්දියාවේ.",False,"[15, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Malith_S_Hapu', 'name': 'Malith S Hapugoda 🇱🇰', 'id': 1387956815942410252, 'id_str': '1387956815942410252', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3891986674881905e+18,1389198667488190470,1.3879568159424102e+18,1387956815942410252,Malith_S_Hapu,859781372998803457,859781372998803457,,,,,False,,,,0,1,1,0,1389088545877356545,1389088545877356545,False,False,si,,,,,,
1389253043112210436,Mon May 03 16:18:31 +0000 2021,1389253043112210436,1389253043112210436,@hashhotrebz @YouTube ඔව් බන් මමත් අද ටිකක් බැලුවා සුපිරි 🔥,False,"[22, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hashhotrebz', 'name': 'Yo!', 'id': 2829869809, 'id_str': '2829869809', 'indices': [0, 12]}, {'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [13, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.389247934382891e+18,1389247934382891012,2829869809.0,2829869809,hashhotrebz,914051095558631424,914051095558631424,,,,,False,,,,0,0,0,0,1388958718776074242,1388958718776074242,False,False,si,,,,,,
1389591013757489155,Tue May 04 14:41:29 +0000 2021,1389591013757489155,1389591013757489155,"@ravinhwg එල සුපිරි.!!❤️ හදවතින්ම සුබ පතනවා.. 
ඉදිරි ඉගෙනීම් කටයුතු සර්වාප්‍රකාරයෙන්ම සාර්ථක වේවා.!!",False,"[10, 100]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ravinhwg', 'name': 'Ravin H.', 'id': 2985429300, 'id_str': '2985429300', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3895898340045046e+18,1389589834004504585,2985429300.0,2985429300,ravinhwg,254470810,254470810,,,"{'id': 'c3b85cf1d8b226f2', 'url': 'https://api.twitter.com/1.1/geo/id/c3b85cf1d8b226f2.json', 'place_type': 'country', 'name': 'Ethiopia', 'full_name': 'Ethiopia', 'country_code': 'ET', 'country': 'Ethiopia', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]}, 'attributes': {}}",,False,,,,0,1,1,0,1389533955326562304,1389533955326562304,False,False,si,,,,,,
1389890264173486085,Wed May 05 10:30:36 +0000 2021,1389890264173486085,1389890264173486085,"සමෝසා වෙළෙන්දාගේ සුපිරි උත්තරය !!
 https://t.co/NonEhIUqNn",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NonEhIUqNn', 'expanded_url': 'https://www.facebook.com/383255538731615/posts/1601001430290347/?d=n', 'display_url': 'facebook.com/38325553873161…', 'indices': [35, 58]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1180156626,1180156626,,,,,False,,,,0,1,0,0,1389890264173486085,1389890264173486085,False,False,si,,True,True,,,
1388370562867621889,Sat May 01 05:51:51 +0000 2021,1388370562867621889,1388370562867621889,@anushaka_____ අම්ම බඩු තියෙනෝ ඌ ළඟ සුපිරි ඒවා 🤭🤦‍♂️,False,"[15, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [0, 14]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3883698964976312e+18,1388369896497631235,1.1102036436959396e+18,1110203643695939590,anushaka_____,333357644,333357644,,,,,False,,,,0,0,1,0,1388360067515256837,1388360067515256837,False,False,si,,,,,,
1388101851535527943,Fri Apr 30 12:04:05 +0000 2021,1388101851535527943,1388101851535527943,"සුපිරි කවර් වර්ෂන් එකක්. 🙂🎶🎙️
#NowPlaying #np #sajje https://t.co/vNXElbjrsm",False,"[0, 52]","{'hashtags': [{'text': 'NowPlaying', 'indices': [30, 41]}, {'text': 'np', 'indices': [42, 45]}, {'text': 'sajje', 'indices': [46, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388101451738718208, 'id_str': '1388101451738718208', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/E0OG6ncXIAA6v1-.png', 'media_url_https': 'https://pbs.twimg.com/media/E0OG6ncXIAA6v1-.png', 'url': 'https://t.co/vNXElbjrsm', 'display_url': 'pic.twitter.com/vNXElbjrsm', 'expanded_url': 'https://twitter.com/shaakunthala/status/1388101851535527943/photo/1', 'type': 'photo', 'original_info': {'width': 293, 'height': 325, 'focus_rects': [{'x': 0, 'y': 161, 'h': 164, 'w': 293}, {'x': 0, 'y': 32, 'h': 293, 'w': 293}, {'x': 0, 'y': 0, 'h': 325, 'w': 285}, {'x': 0, 'y': 0, 'h': 325, 'w': 163}, {'x': 0, 'y': 0, 'h': 325, 'w': 293}]}, 'sizes': {'medium': {'w': 293, 'h': 325, 'resize': 'fit'}, 'small': {'w': 293, 'h': 325, 'resize': 'fit'}, 'large': {'w': 293, 'h': 325, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'medium': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'small': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'large': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'orig': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,26842277,26842277,,,,,False,,,,4,1,0,0,1388101851535527943,1388101851535527943,False,False,si,,False,True,,,"{'media': [{'id': 1388101451738718208, 'id_str': '1388101451738718208', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/E0OG6ncXIAA6v1-.png', 'media_url_https': 'https://pbs.twimg.com/media/E0OG6ncXIAA6v1-.png', 'url': 'https://t.co/vNXElbjrsm', 'display_url': 'pic.twitter.com/vNXElbjrsm', 'expanded_url': 'https://twitter.com/shaakunthala/status/1388101851535527943/photo/1', 'type': 'photo', 'original_info': {'width': 293, 'height': 325, 'focus_rects': [{'x': 0, 'y': 161, 'h': 164, 'w': 293}, {'x': 0, 'y': 32, 'h': 293, 'w': 293}, {'x': 0, 'y': 0, 'h': 325, 'w': 285}, {'x': 0, 'y': 0, 'h': 325, 'w': 163}, {'x': 0, 'y': 0, 'h': 325, 'w': 293}]}, 'sizes': {'medium': {'w': 293, 'h': 325, 'resize': 'fit'}, 'small': {'w': 293, 'h': 325, 'resize': 'fit'}, 'large': {'w': 293, 'h': 325, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'features': {'medium': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'small': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'large': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}, 'orig': {'faces': [{'x': 90, 'y': 30, 'h': 56, 'w': 56}]}}, 'media_key': '3_1388101451738718208', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 24, 'green': 24, 'blue': 24}, 'percentage': 85.37}, {'rgb': {'red': 96, 'green': 61, 'blue': 40}, 'percentage': 3.51}, {'rgb': {'red': 202, 'green': 51, 'blue': 26}, 'percentage': 2.3}, {'rgb': {'red': 224, 'green': 187, 'blue': 148}, 'percentage': 1.81}, {'rgb': {'red': 108, 'green': 36, 'blue': 23}, 'percentage': 1.38}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
