,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,possibly_sensitive,possibly_sensitive_editable,card,self_thread
787693291521269760,Sun Oct 16 16:34:49 +0000 2016,787693291521269760,787693291521269760,"තුක් නොදකින් . යහපාලන පොන්නය , රස්සාවල් දෙන විදිය ... ඉතින් යකෝ මොන බල්ලද කියන්නෙ unp eka මේ රට හදයි කියල https://t.co/NZPD12c1Ye",False,"[0, 129]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NZPD12c1Ye', 'expanded_url': 'http://fb.me/4oK87wXt6', 'display_url': 'fb.me/4oK87wXt6', 'indices': [106, 129]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,147082017,147082017,,,,,False,0,0,0,0,787693291521269760,787693291521269760,False,False,si,,,,,,False,True,,
1235568505275072515,Thu Mar 05 14:11:02 +0000 2020,1235568505275072515,1235568505275072515,@IsuruPraveen1 @IshankaJayasin1 @MaheshNegombo @CrizBale @imNaviya @Wasanth53468261 මුගේ TL එකට ගිහින් බලන්නකෝ. ගමේ එන්සිනා වගේ. ඕපදූප පුරෝලා 😂😂😂,False,"[84, 145]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IsuruPraveen1', 'name': 'ඉසුරු ප්\u200dරවීන්', 'id': 1160134389528842240, 'id_str': '1160134389528842240', 'indices': [0, 14]}, {'screen_name': 'IshankaJayasin1', 'name': 'ℐ𝓈𝒽𝒶𝓃𝓀𝒶 𝒥𝒶𝓎𝒶𝓈𝒾𝓃ℊ𝒽ℯ', 'id': 1095596432520691712, 'id_str': '1095596432520691712', 'indices': [15, 31]}, {'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [32, 46]}, {'screen_name': 'CrizBale', 'name': 'ලසියා🐧🇱🇰 🇪🇸', 'id': 432130044, 'id_str': '432130044', 'indices': [47, 56]}, {'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [57, 66]}, {'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [67, 83]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2355679818217144e+18,1235567981821714432,1.1601343895288422e+18,1160134389528842240,IsuruPraveen1,1221374784560300032,1221374784560300032,,,,,False,0,2,2,0,1235556113149349889,1235556113149349889,False,False,si,,,,,,,,,
1122463657579827200,Sun Apr 28 11:32:44 +0000 2019,1122463657579827200,1122463657579827200,"‘‘ධම්ම පදයේ දේශනාවන්ට සමාන දේශනාවන් ශුද්ධ වූ කුරානයේ තියෙනවා - කළ යුත්තේ මුස්ලිම් ජනතාව ත්‍රස්තවාදීන්ගේ ගොඩට තල්ලු කිරීම නෙමෙයි‘‘ ඇමති මංගල කියයි
https://t.co/YqEqd5HtCF https://t.co/YqEqd5HtCF",False,"[0, 193]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YqEqd5HtCF', 'expanded_url': 'http://nethgossip.lk/article/33769', 'display_url': 'nethgossip.lk/article/33769', 'indices': [146, 169]}, {'url': 'https://t.co/YqEqd5HtCF', 'expanded_url': 'http://nethgossip.lk/article/33769', 'display_url': 'nethgossip.lk/article/33769', 'indices': [170, 193]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2399526168,2399526168,,,,,False,11,50,16,6,1122463657579827200,1122463657579827200,False,False,si,,,,,,False,True,"{'name': 'summary', 'url': 'https://t.co/YqEqd5HtCF', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'vanity_url': {'type': 'STRING', 'string_value': 'nethgossip.lk', 'scribe_key': 'vanity_url'}, 'domain': {'type': 'STRING', 'string_value': 'nethgossip.lk'}, 'title': {'type': 'STRING', 'string_value': '‘‘ධම්ම පදයේ දේශනාවන්ට සමාන දේශනාවන් ශුද්ධ වූ කුරානයේ තියෙනවා - කළ යුත්තේ මුස්ලිම් ජනතාව ත්\u200dරස්තවා...'}, 'description': {'type': 'STRING', 'string_value': 'ධම්ම පදයේ දේශනාවන්ට සමාන දේශනාවන් ශුද්ධ වූ කුරානයේ සටහන්ව ඇති බව මුදල් අමාත්\u200dය මංගල සමරවීර මහතා ප්\u200dරකාශ කරනවා.පසුගියදා මුදල් අමාත්\u200dයාංශයේ'}, 'thumbnail_image_small': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1364558905389506560/vNFQaEZM?format=jpg&name=100x100_2', 'width': 100, 'height': 100, 'alt': None}}, 'thumbnail_image': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1364558905389506560/vNFQaEZM?format=jpg&name=144x144_2', 'width': 144, 'height': 144, 'alt': None}}, 'thumbnail_image_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1364558905389506560/vNFQaEZM?format=jpg&name=420x420_2', 'width': 400, 'height': 400, 'alt': None}}, 'thumbnail_image_x_large': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1364558905389506560/vNFQaEZM?format=png&name=2048x2048_2_exp', 'width': 700, 'height': 400, 'alt': None}}, 'thumbnail_image_color': {'type': 'IMAGE_COLOR', 'image_color_value': {'palette': [{'percentage': 51.16, 'rgb': {'red': 37, 'green': 29, 'blue': 29}}, {'percentage': 22.19, 'rgb': {'red': 153, 'green': 121, 'blue': 101}}, {'percentage': 9.38, 'rgb': {'red': 44, 'green': 46, 'blue': 69}}, {'percentage': 4.55, 'rgb': {'red': 107, 'green': 63, 'blue': 43}}, {'percentage': 3.81, 'rgb': {'red': 228, 'green': 199, 'blue': 198}}]}}, 'thumbnail_image_original': {'type': 'IMAGE', 'image_value': {'url': 'https://pbs.twimg.com/card_img/1364558905389506560/vNFQaEZM?format=jpg&name=orig', 'width': 700, 'height': 400, 'alt': None}}, 'card_url': {'type': 'STRING', 'string_value': 'https://t.co/YqEqd5HtCF', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",
1257358041135173633,Mon May 04 17:14:52 +0000 2020,1257358041135173633,1257358041135173633,වික්ටර් රත්නායක ට බැරි වෙයිද ඉරාජ් ට විරුද්ධව නඩුවක් දාන්න චරිතය ඝාතනය කරා කියලා? 🤔,False,"[0, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1175099052578328576,1175099052578328576,,,,,True,20,202,25,2,1257358041135173633,1257358041135173633,False,False,si,,1.2573066800327598e+18,1257306680032759808,"{'url': 'https://t.co/xiPlPhxNy8', 'expanded': 'https://twitter.com/irajonline/status/1257306680032759808', 'display': 'twitter.com/irajonline/sta…'}",,,,,
1248889319072227328,Sat Apr 11 08:23:11 +0000 2020,1248889319072227328,1248889319072227328,"කෝ ටු ඩූ පොන්නය
ඩුවල් කෝ පොන්නය
මැලිබන් කැරිය
මන්චි පකයා
මුකුනුවැන්න කැරියා
ගොටුකොළ පොන්නයා
ඇඹුල්තියල් පකයා",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,352931832,352931832,,,,,False,0,4,0,0,1248889319072227328,1248889319072227328,False,False,si,,,,,,,,,
1094943942838108160,Mon Feb 11 12:59:13 +0000 2019,1094943942838108160,1094943942838108160,"ඕන එකෙක් ඕන එකියක් එක්කත්, ඕන එකියක් ඕන එකෙක් එක්කත් හැමිණුනාට මට නම් කාරි නැහැ. උඹලගේ අහවල් එක උඹලගේ සැප. හැබැයි නිකං වටේ හැමණිලා කියවන්න එපා හෙන පොර වගේ. අඩුම තරමේ ලැජ්ජ වියන් දැන් වත්. ඒ කරලා බඳින්න හොයන්නේ virgin කෙල්ලෙක්ව/කොල්ලෙක්ව. අනේ හුකේ..!",False,"[0, 249]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.0949439405354066e+18,1094943940535406592,4867064842.0,4867064842,ExcuzeMiii,4867064842,4867064842,,,,,False,1,16,5,0,1094943928766193664,1094943928766193664,False,False,si,,,,,,,,,"{'id': 1094943928766193664, 'id_str': '1094943928766193664'}"
1155150528050954241,Sat Jul 27 16:18:42 +0000 2019,1155150528050954241,1155150528050954241,කම්බියක් රත් කරල තට්ටමේ තිබ්බාම මැරෙනවද??😕😐 https://t.co/7pShOdjamD,False,"[0, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1155150514637565952, 'id_str': '1155150514637565952', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/EAfrRdcU8AAPtkR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAfrRdcU8AAPtkR.jpg', 'url': 'https://t.co/7pShOdjamD', 'display_url': 'pic.twitter.com/7pShOdjamD', 'expanded_url': 'https://twitter.com/maashi_piries/status/1155150528050954241/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 953, 'focus_rects': [{'x': 0, 'y': 108, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 953, 'w': 477}, {'x': 0, 'y': 0, 'h': 953, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 514, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 953, 'resize': 'fit'}, 'large': {'w': 720, 'h': 953, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1129431111719825410,1129431111719825410,,,,,False,0,104,42,1,1155150528050954241,1155150528050954241,False,False,si,,,,,"{'media': [{'id': 1155150514637565952, 'id_str': '1155150514637565952', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/EAfrRdcU8AAPtkR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EAfrRdcU8AAPtkR.jpg', 'url': 'https://t.co/7pShOdjamD', 'display_url': 'pic.twitter.com/7pShOdjamD', 'expanded_url': 'https://twitter.com/maashi_piries/status/1155150528050954241/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 953, 'focus_rects': [{'x': 0, 'y': 108, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 953, 'w': 477}, {'x': 0, 'y': 0, 'h': 953, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 514, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 953, 'resize': 'fit'}, 'large': {'w': 720, 'h': 953, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1155150514637565952', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 254, 'green': 255, 'blue': 255}, 'percentage': 86.87}, {'rgb': {'red': 29, 'green': 161, 'blue': 243}, 'percentage': 6.68}, {'rgb': {'red': 129, 'green': 132, 'blue': 136}, 'percentage': 3.37}, {'rgb': {'red': 120, 'green': 197, 'blue': 239}, 'percentage': 1.56}, {'rgb': {'red': 197, 'green': 199, 'blue': 181}, 'percentage': 0.88}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,
1121805357083287553,Fri Apr 26 15:56:53 +0000 2019,1121805357083287553,1121805357083287553,@BBCWorld පොන්නය රටම ලැජ්ජ කරනව 😓😓,False,"[10, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BBCWorld', 'name': 'BBC News (World)', 'id': 742143, 'id_str': '742143', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1218031629466255e+18,1121803162946625536,742143.0,742143,BBCWorld,1115460300180869120,1115460300180869120,,,,,False,0,2,0,0,1121803162946625536,1121803162946625536,False,False,si,,,,,,,,,
1149283055095336960,Thu Jul 11 11:43:27 +0000 2019,1149283055095336960,1149283055095336960,@itzJambole @duliponline අඩෝ ඒ මනුස්සයාට පොන්නයා පොන්නයා කියන්නෙපා යකෝ 😏,False,"[25, 72]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}, {'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [12, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1492820347217551e+18,1149282034721755137,2483063340.0,2483063340,itzJambole,407621077,407621077,,,,,False,0,1,2,0,1149282034721755137,1149282034721755137,False,False,si,,,,,,,,,
926020202227052544,Thu Nov 02 09:36:35 +0000 2017,926020202227052544,926020202227052544,@Banuka_kavishan @d3vinlive පල පල තෝ පොන්නය 🖕😂,False,"[28, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'd3vinlive', 'name': 'devin', 'id': 733962612908511232, 'id_str': '733962612908511232', 'indices': [17, 27]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.260112078441103e+17,926011207844110336,8.50347944175915e+17,850347944175915008,badmofo4lyf,623929922,623929922,,,,,False,0,0,1,0,926010857464537088,926010857464537088,False,False,si,,,,,,,,,
1239935010016124928,Tue Mar 17 15:21:57 +0000 2020,1239935010016124928,1239935010016124928,"@INFORMERSKULL මට හිතෙන්නෙ මෙතන පොන්නය ඔයා. මම කොල්ලෙක්ද, කෙල්ලෙක්ද කියල හොයන්න කලින්, අනුන්ගෙ ස්ත්‍රී පුරුශභාවය හොයන්න කලින්, ඔයාගෙ ගෑණිට ලමයි හම්බුනේ කොහොමද කියල හොයල බලන්න. 😂",False,"[15, 177]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INFORMERSKULL', 'name': 'Mr. !nf0rm3r 🇱🇰', 'id': 1243879811631558657, 'id_str': '1243879811631558657', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2399260145889772e+18,1239926014588977154,563527911.0,563527911,Us3rchang3d,2892489762,2892489762,,,,,False,0,0,1,0,1239869048084557824,1239869048084557824,False,False,si,,,,,,,,,
1148825647130615809,Wed Jul 10 05:25:53 +0000 2019,1148825647130615809,1148825647130615809,@ranukad @piumi_silva ඔව් පොන්නය 😐 අපිටවත් call එකක් නෑ,False,"[22, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ranukad', 'name': 'Ranuka®', 'id': 135779262, 'id_str': '135779262', 'indices': [0, 8]}, {'screen_name': 'piumi_silva', 'name': 'Papiii_Lk🇱🇰', 'id': 836512553622593536, 'id_str': '836512553622593536', 'indices': [9, 21]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1488253423725404e+18,1148825342372540417,135779262.0,135779262,ranukad,462219172,462219172,,,,,False,0,1,0,0,1147523132695224321,1147523132695224321,False,False,si,,,,,,,,,
1155175766469951488,Sat Jul 27 17:58:59 +0000 2019,1155175766469951488,1155175766469951488,@maashi_piries කවුද අප්ප මෙ ගස් පොන්නය...,False,"[15, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maashi_piries', 'name': 'දං චූටී maashi ©️ 😜', 'id': 1129431111719825410, 'id_str': '1129431111719825410', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1551505280509542e+18,1155150528050954241,1.1294311117198254e+18,1129431111719825410,maashi_piries,3192853736,3192853736,,,,,False,0,0,0,0,1155150528050954241,1155150528050954241,False,False,si,,,,,,,,,
1094970084458524672,Mon Feb 11 14:43:06 +0000 2019,1094970084458524672,1094970084458524672,"@ExcuzeMiReturn වටේම හුලල
වර්ජින් කෙල්ලෙක් බඳිම්ම හොයනවනම් අන්න පොඩි අවුලක් තියනව.
මම පතන්නෙ එහෙම උන්ට අහු වෙන්න ඕනෙ පෙට්ටි කඩාගෙන ආයෙම පෙට්ටිය හදාගත්තු කෙල්ලෙක්. එතකොටනූ ලේ ටික දැකල සතුටු උනාම කෙල්ල
පුකෙන් හිනා වෙන්නෙ අනේ පොන්නය කියල 😂",False,"[16, 236]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0949439428381082e+18,1094943942838108160,4867064842.0,4867064842,ExcuzeMiii,189878124,189878124,,,"{'id': 'f7c22e0cf7b3af2b', 'url': 'https://api.twitter.com/1.1/geo/id/f7c22e0cf7b3af2b.json', 'place_type': 'city', 'name': 'Shibuya-ku', 'full_name': 'Shibuya-ku, Tokyo', 'country_code': 'JP', 'country': 'Japan', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[139.661368, 35.641564], [139.723884, 35.641564], [139.723884, 35.692138], [139.661368, 35.692138]]]}, 'attributes': {}}",,False,0,0,0,0,1094943928766193664,1094943928766193664,False,False,si,,,,,,,,,
1192451388673933312,Thu Nov 07 14:39:00 +0000 2019,1192451388673933312,1192451388673933312,"@Tharind09534138 @MangalaLK ලබ්බ තදඋනාම සින්හලත් අමාරුද ? 
මන්ගලට දාපු පෝස්ට් එක තොටම මතක නැද්ද ? 
රිය්ල් තමා පොන්නයො තෝ තමා මෙතන ඉන්න අන්‍රිඅයල් ජාතීවාදි මන්ද බුද්දික පොන්නය.. හැබෑ මූන නම් පට්ට.. ඔහොම තියපන් මිනිස්සුට හිනා වෙන්නත් දෙයල් එපා..",False,"[28, 243]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tharind09534138', 'name': 'Tharindu Chathuranga', 'id': 1010522225445748736, 'id_str': '1010522225445748736', 'indices': [0, 16]}, {'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [17, 27]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1924502648101888e+18,1192450264810188800,1.0105222254457487e+18,1010522225445748736,Tharind09534138,1066705433375559681,1066705433375559681,,,,,False,0,0,3,0,1191670970563645440,1191670970563645440,False,False,si,,,,,,,,,
1195959161999237120,Sun Nov 17 06:57:38 +0000 2019,1195959161999237120,1195959161999237120,@janitHHH පොන්නය ඒක ඩිලීට් කරලද 😂,False,"[10, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'janitHHH', 'name': 'Janith Hasantha', 'id': 491386888, 'id_str': '491386888', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1959558494972068e+18,1195955849497206784,491386888.0,491386888,janitHHH,623929922,623929922,,,,,False,0,0,1,0,1195955494533390336,1195955494533390336,False,False,si,,,,,,,,,
1249635720454537216,Mon Apr 13 09:49:07 +0000 2020,1249635720454537216,1249635720454537216,හරි ඒ පොන්නය වත් බ්ලොක් කරා. 😌,False,"[0, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,,,False,0,1,0,0,1249635720454537216,1249635720454537216,False,False,si,,,,,,,,,
